1,2,3,4,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,45,46,47,48,49,50,51,52,53,54,55,56,57,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,84,85,86,87,88
1,2,3,4,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,61,15,15,15,15,15,15,45,46,47,48,49,50,51,52,53,54,55,56,57,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,84,85,86,87,88
1,2,3,4,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,60,60,60,16,16,16,16,16,45,46,47,48,49,50,51,52,53,54,55,56,57,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,84,85,86,87,88
1,2,3,4,5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,59,59,59,17,17,17,17,17,45,46,47,48,49,50,51,52,53,54,55,56,57,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,84,85,86,87,88
1,2,3,4,5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,58,58,58,18,18,18,18,18,45,46,47,48,49,50,51,52,53,54,55,56,57,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,84,85,86,87,88
1,2,3,4,5,6,7,8,9,10,11,19,19,14,15,16,17,18,57,57,57,57,57,57,57,57,57,57,57,57,57,70,70,70,70,70,50,51,70,70,70,70,70,70,19,19,19,19,19,19,70,70,19,19,19,19,19,58,59,60,61,62,70,70,65,66,67,68,69,70,71,72,73,74,75,70,70,78,79,80,81,82,83,84,85,86,87,88
1,2,3,4,5,6,7,8,9,10,20,20,20,14,15,16,17,18,56,56,56,56,56,56,56,56,56,56,56,56,56,69,69,69,69,69,50,51,52,69,69,69,69,69,20,20,20,20,20,69,69,69,20,20,20,20,20,58,59,60,61,62,69,69,69,66,67,68,69,70,71,72,73,74,75,69,69,69,79,80,81,82,83,84,85,86,87,88
1,2,3,4,5,6,7,8,9,10,21,21,21,14,15,16,17,18,55,55,55,55,55,55,55,55,55,55,55,55,55,68,68,68,68,68,50,51,52,68,68,68,68,68,21,21,21,21,21,68,68,68,21,21,21,21,21,58,59,60,61,62,68,68,68,66,67,68,69,70,71,72,73,74,75,68,68,68,79,80,81,82,83,84,85,86,87,88
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,54,54,54,54,54,54,54,54,54,54,54,54,54,67,67,67,67,67,67,67,67,67,67,67,67,67,22,22,22,22,22,22,22,22,22,22,22,22,22,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,53,53,53,53,53,53,53,53,53,53,53,53,53,66,66,66,66,66,66,66,66,66,66,66,66,66,23,23,23,23,23,23,23,23,23,23,23,23,23,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
